Season,TeamName,ConfAbbrev,RegionW,RegionX
2023,Colgate,patriot,East,South
2023,Colorado,pac_twelve,East,South
2023,Colorado St,mwc,East,South
2023,Columbia,ivy,East,South
2023,Connecticut,big_east,East,South
2023,Coppin St,meac,East,South
2023,Cornell,ivy,East,South
2023,Creighton,big_east,East,South
2023,CS Bakersfield,big_west,East,South
2023,CS Fullerton,big_west,East,South
2023,CS Northridge,big_west,East,South
2023,CS Sacramento,big_sky,East,South
2023,Dartmouth,ivy,East,South
2023,Davidson,a_ten,East,South
2023,Dayton,a_ten,East,South
2023,Delaware,caa,East,South
2023,Delaware St,meac,East,South
2023,Denver,summit,East,South
2023,DePaul,big_east,East,South
2023,Detroit,horizon,East,South
2023,Drake,mvc,East,South
2023,Drexel,caa,East,South
2023,Duke,acc,East,South
2023,Duquesne,a_ten,East,South
2023,E Illinois,ovc,East,South
2023,E Kentucky,a_sun,East,South
2023,E Michigan,mac,East,South
2023,E Washington,big_sky,East,South
2023,East Carolina,aac,East,South
2023,SIUE,ovc,East,South
2023,Elon,caa,East,South
2023,ETSU,southern,East,South
2023,Evansville,mvc,East,South
2023,F Dickinson,nec,East,South
2023,Fairfield,maac,East,South
2023,FL Atlantic,cusa,East,South
2023,FGCU,a_sun,East,South
2023,Florida,sec,East,South
2023,Florida A&M,swac,East,South
2023,Florida Intl,cusa,East,South
2023,Florida St,acc,East,South
2023,Fordham,a_ten,East,South
2023,Fresno St,mwc,East,South
2023,Furman,southern,East,South
2023,G Washington,a_ten,East,South
2023,Ga Southern,sun_belt,East,South
2023,Gardner Webb,big_south,East,South
2023,George Mason,a_ten,East,South
2023,Georgetown,big_east,East,South
2023,Georgia,sec,East,South
2023,Georgia St,sun_belt,East,South
2023,Georgia Tech,acc,East,South
2023,Gonzaga,wcc,East,South
2023,Grambling,swac,East,South
2023,Grand Canyon,wac,East,South
2023,Hampton,caa,East,South
2023,Hartford,ind,East,South
2023,Harvard,ivy,East,South
2023,Hawaii,big_west,East,South
2023,High Point,big_south,East,South
2023,Hofstra,caa,East,South
2023,Holy Cross,patriot,East,South
2023,Houston,aac,East,South
2023,Houston Chr,southland,East,South
2023,Howard,meac,East,South
2023,Idaho,big_sky,East,South
2023,Idaho St,big_sky,East,South
2023,IL Chicago,mvc,East,South
2023,Illinois,big_ten,East,South
2023,Illinois St,mvc,East,South
2023,Incarnate Word,southland,East,South
2023,Indiana,big_ten,East,South
2023,Indiana St,mvc,East,South
2023,Iona,maac,East,South
2023,Iowa,big_ten,East,South
2023,Iowa St,big_twelve,East,South
2023,PFW,horizon,East,South
2023,IUPUI,horizon,East,South
2023,Jackson St,swac,East,South
2023,Jacksonville,a_sun,East,South
2023,Jacksonville St,a_sun,East,South
2023,James Madison,sun_belt,East,South
2023,Kansas,big_twelve,East,South
2023,Kansas St,big_twelve,East,South
2023,Kennesaw,a_sun,East,South
2023,Kent,mac,East,South
2023,Kentucky,sec,East,South
2023,La Salle,a_ten,East,South
2023,Lafayette,patriot,East,South
2023,Lamar,southland,East,South
2023,Lehigh,patriot,East,South
2023,Liberty,a_sun,East,South
2023,Lipscomb,a_sun,East,South
2023,Long Beach St,big_west,East,South
2023,LIU Brooklyn,nec,East,South
2023,Longwood,big_south,East,South
2023,Louisiana Tech,cusa,East,South
2023,Louisville,acc,East,South
2023,Loy Marymount,wcc,East,South
2023,Loyola MD,patriot,East,South
2023,Loyola-Chicago,a_ten,East,South
2023,LSU,sec,East,South
2023,MA Lowell,aec,East,South
2023,Maine,aec,East,South
2023,Manhattan,maac,East,South
2023,Marist,maac,East,South
2023,Marquette,big_east,East,South
2023,Marshall,sun_belt,East,South
2023,Maryland,big_ten,East,South
2023,Massachusetts,a_ten,East,South
2023,McNeese St,southland,East,South
2023,MD E Shore,meac,East,South
2023,Memphis,aac,East,South
2023,Mercer,southern,East,South
2023,Miami FL,acc,East,South
2023,Miami OH,mac,East,South
2023,Michigan,big_ten,East,South
2023,Michigan St,big_ten,East,South
2023,Minnesota,big_ten,East,South
2023,Mississippi,sec,East,South
2023,Mississippi St,sec,East,South
2023,Missouri,sec,East,South
2023,Missouri KC,summit,East,South
2023,Missouri St,mvc,East,South
2023,Monmouth NJ,caa,East,South
2023,Montana,big_sky,East,South
2023,Montana St,big_sky,East,South
2023,Morehead St,ovc,East,South
2023,Morgan St,meac,East,South
2023,MS Valley St,swac,East,South
2023,Mt St Mary's,maac,East,South
2023,MTSU,cusa,East,South
2023,Murray St,mvc,East,South
2023,N Colorado,big_sky,East,South
2023,N Dakota St,summit,East,South
2023,N Illinois,mac,East,South
2023,N Kentucky,horizon,East,South
2023,Navy,patriot,East,South
2023,NC A&T,caa,East,South
2023,NC Central,meac,East,South
2023,NC State,acc,East,South
2023,NE Omaha,summit,East,South
2023,Nebraska,big_ten,East,South
2023,Nevada,mwc,East,South
2023,New Hampshire,aec,East,South
2023,New Mexico,mwc,East,South
2023,New Mexico St,wac,East,South
2023,New Orleans,southland,East,South
2023,Niagara,maac,East,South
2023,Nicholls St,southland,East,South
2023,NJIT,aec,East,South
2023,Norfolk St,meac,East,South
2023,North Carolina,acc,East,South
2023,North Dakota,summit,East,South
2023,North Florida,a_sun,East,South
2023,North Texas,cusa,East,South
2023,Northeastern,caa,East,South
2023,Northern Arizona,big_sky,East,South
2023,Northern Iowa,mvc,East,South
2023,Northwestern,big_ten,East,South
2023,Northwestern LA,southland,East,South
2023,Notre Dame,acc,East,South
2023,Oakland,horizon,East,South
2023,Ohio,mac,East,South
2023,Ohio St,big_ten,East,South
2023,Oklahoma,big_twelve,East,South
2023,Oklahoma St,big_twelve,East,South
2023,Old Dominion,sun_belt,East,South
2023,Oral Roberts,summit,East,South
2023,Oregon,pac_twelve,East,South
2023,Oregon St,pac_twelve,East,South
2023,Pacific,wcc,East,South
2023,Penn,ivy,East,South
2023,Penn St,big_ten,East,South
2023,Pepperdine,wcc,East,South
2023,Pittsburgh,acc,East,South
2023,Portland,wcc,East,South
2023,Portland St,big_sky,East,South
2023,Prairie View,swac,East,South
2023,Presbyterian,big_south,East,South
2023,Princeton,ivy,East,South
2023,Providence,big_east,East,South
2023,Purdue,big_ten,East,South
2023,Quinnipiac,maac,East,South
2023,Radford,big_south,East,South
2023,Rhode Island,a_ten,East,South
2023,Rice,cusa,East,South
2023,Richmond,a_ten,East,South
2023,Rider,maac,East,South
2023,Robert Morris,horizon,East,South
2023,Rutgers,big_ten,East,South
2023,S Carolina St,meac,East,South
2023,S Dakota St,summit,East,South
2023,S Illinois,mvc,East,South
2023,Sacred Heart,nec,East,South
2023,Sam Houston St,wac,East,South
2023,Samford,southern,East,South
2023,San Diego,wcc,East,South
2023,San Diego St,mwc,East,South
2023,San Francisco,wcc,East,South
2023,San Jose St,mwc,East,South
2023,UC Santa Barbara,big_west,East,South
2023,Santa Clara,wcc,East,South
2023,SC Upstate,big_south,East,South
2023,SE Louisiana,southland,East,South
2023,SE Missouri St,ovc,East,South
2023,Seattle,wac,East,South
2023,Seton Hall,big_east,East,South
2023,SF Austin,wac,East,South
2023,Siena,maac,East,South
2023,SMU,aac,East,South
2023,South Alabama,sun_belt,East,South
2023,South Carolina,sec,East,South
2023,South Dakota,summit,East,South
2023,South Florida,aac,East,South
2023,Southern Miss,sun_belt,East,South
2023,Southern Univ,swac,East,South
2023,Southern Utah,wac,East,South
2023,St Bonaventure,a_ten,East,South
2023,St Francis NY,nec,East,South
2023,St Francis PA,nec,East,South
2023,St John's,big_east,East,South
2023,St Joseph's PA,a_ten,East,South
2023,St Louis,a_ten,East,South
2023,St Mary's CA,wcc,East,South
2023,St Peter's,maac,East,South
2023,Stanford,pac_twelve,East,South
2023,Stetson,a_sun,East,South
2023,Stony Brook,caa,East,South
2023,Syracuse,acc,East,South
2023,TAM C. Christi,southland,East,South
2023,TCU,big_twelve,East,South
2023,Temple,aac,East,South
2023,Tennessee,sec,East,South
2023,Tennessee St,ovc,East,South
2023,Tennessee Tech,ovc,East,South
2023,Texas,big_twelve,East,South
2023,Texas A&M,sec,East,South
2023,Texas St,sun_belt,East,South
2023,Texas Tech,big_twelve,East,South
2023,TN Martin,ovc,East,South
2023,Toledo,mac,East,South
2023,Towson,caa,East,South
2023,Troy,sun_belt,East,South
2023,Tulane,aac,East,South
2023,Tulsa,aac,East,South
2023,UTRGV,wac,East,South
2023,TX Southern,swac,East,South
2023,UAB,cusa,East,South
2023,UC Davis,big_west,East,South
2023,UC Irvine,big_west,East,South
2023,UC Riverside,big_west,East,South
2023,UCF,aac,East,South
2023,UCLA,pac_twelve,East,South
2023,Louisiana,sun_belt,East,South
2023,ULM,sun_belt,East,South
2023,UMBC,aec,East,South
2023,UNC Asheville,big_south,East,South
2023,UNC Greensboro,southern,East,South
2023,UNC Wilmington,caa,East,South
2023,UNLV,mwc,East,South
2023,USC,pac_twelve,East,South
2023,UT Arlington,wac,East,South
2023,UT San Antonio,cusa,East,South
2023,Utah,pac_twelve,East,South
2023,Utah St,mwc,East,South
2023,Utah Valley,wac,East,South
2023,UTEP,cusa,East,South
2023,VCU,a_ten,East,South
2023,Valparaiso,mvc,East,South
2023,Vanderbilt,sec,East,South
2023,Vermont,aec,East,South
2023,Villanova,big_east,East,South
2023,Virginia,acc,East,South
2023,Virginia Tech,acc,East,South
2023,VMI,southern,East,South
2023,W Carolina,southern,East,South
2023,W Illinois,summit,East,South
2023,WKU,cusa,East,South
2023,W Michigan,mac,East,South
2023,Wagner,nec,East,South
2023,Wake Forest,acc,East,South
2023,Washington,pac_twelve,East,South
2023,Washington St,pac_twelve,East,South
2023,Weber St,big_sky,East,South
2023,West Virginia,big_twelve,East,South
2023,WI Green Bay,horizon,East,South
2023,WI Milwaukee,horizon,East,South
2023,Wichita St,aac,East,South
2023,William & Mary,caa,East,South
2023,Winthrop,big_south,East,South
2023,Wisconsin,big_ten,East,South
2023,Wofford,southern,East,South
2023,Wright St,horizon,East,South
2023,Wyoming,mwc,East,South
2023,Xavier,big_east,East,South
2023,Yale,ivy,East,South
2023,Youngstown St,horizon,East,South
2023,Cal Baptist,wac,East,South
2023,North Alabama,a_sun,East,South
2023,Merrimack,nec,East,South
2023,Bellarmine,a_sun,East,South
2023,Utah Tech,wac,East,South
2023,Tarleton St,wac,East,South
2023,UC San Diego,big_west,East,South
2023,St Thomas MN,summit,East,South
2023,Lindenwood,ovc,East,South
2023,Queens NC,a_sun,East,South
2023,Southern Indiana,ovc,East,South
2023,Stonehill,nec,East,South
2023,East Texas A&M,southland,East,South
2024,Abilene Chr,wac,East,West
2024,Air Force,mwc,East,West
2024,Akron,mac,East,West
2024,Alabama,sec,East,West
2024,Alabama A&M,swac,East,West
2024,Alabama St,swac,East,West
2024,SUNY Albany,aec,East,West
2024,Alcorn St,swac,East,West
2024,American Univ,patriot,East,West
2024,Appalachian St,sun_belt,East,West
2024,Arizona,pac_twelve,East,West
2024,Arizona St,pac_twelve,East,West
2024,Ark Little Rock,ovc,East,West
2024,Ark Pine Bluff,swac,East,West
2024,Arkansas,sec,East,West
2024,Arkansas St,sun_belt,East,West
2024,Army,patriot,East,West
2024,Auburn,sec,East,West
2024,Austin Peay,a_sun,East,West
2024,Ball St,mac,East,West
2024,Baylor,big_twelve,East,West
2024,Belmont,mvc,East,West
2024,Bethune-Cookman,swac,East,West
2024,Binghamton,aec,East,West
2024,Boise St,mwc,East,West
2024,Boston College,acc,East,West
2024,Boston Univ,patriot,East,West
2024,Bowling Green,mac,East,West
2024,Bradley,mvc,East,West
2024,Brown,ivy,East,West
2024,Bryant,aec,East,West
2024,Bucknell,patriot,East,West
2024,Buffalo,mac,East,West
2024,Butler,big_east,East,West
2024,BYU,big_twelve,East,West
2024,C Michigan,mac,East,West
2024,Cal Poly,big_west,East,West
2024,California,pac_twelve,East,West
2024,Campbell,caa,East,West
2024,Canisius,maac,East,West
2024,Cent Arkansas,a_sun,East,West
2024,Central Conn,nec,East,West
2024,Charleston So,big_south,East,West
2024,Charlotte,aac,East,West
2024,Chattanooga,southern,East,West
2024,Chicago St,ind,East,West
2024,Cincinnati,big_twelve,East,West
2024,Citadel,southern,East,West
2024,Clemson,acc,East,West
2024,Cleveland St,horizon,East,West
2024,Coastal Car,sun_belt,East,West
2024,Col Charleston,caa,East,West
2024,Colgate,patriot,East,West
2024,Colorado,pac_twelve,East,West
2024,Colorado St,mwc,East,West
2024,Columbia,ivy,East,West
2024,Connecticut,big_east,East,West
2024,Coppin St,meac,East,West
2024,Cornell,ivy,East,West
2024,Creighton,big_east,East,West
2024,CS Bakersfield,big_west,East,West
2024,CS Fullerton,big_west,East,West
2024,CS Northridge,big_west,East,West
2024,CS Sacramento,big_sky,East,West
2024,Dartmouth,ivy,East,West
2024,Davidson,a_ten,East,West
2024,Dayton,a_ten,East,West
2024,Delaware,caa,East,West
2024,Delaware St,meac,East,West
2024,Denver,summit,East,West
2024,DePaul,big_east,East,West
2024,Detroit,horizon,East,West
2024,Drake,mvc,East,West
2024,Drexel,caa,East,West
2024,Duke,acc,East,West
2024,Duquesne,a_ten,East,West
2024,E Illinois,ovc,East,West
2024,E Kentucky,a_sun,East,West
2024,E Michigan,mac,East,West
2024,E Washington,big_sky,East,West
2024,East Carolina,aac,East,West
2024,SIUE,ovc,East,West
2024,Elon,caa,East,West
2024,ETSU,southern,East,West
2024,Evansville,mvc,East,West
2024,F Dickinson,nec,East,West
2024,Fairfield,maac,East,West
2024,FL Atlantic,aac,East,West
2024,FGCU,a_sun,East,West
2024,Florida,sec,East,West
2024,Florida A&M,swac,East,West
2024,Florida Intl,cusa,East,West
2024,Florida St,acc,East,West
2024,Fordham,a_ten,East,West
2024,Fresno St,mwc,East,West
2024,Furman,southern,East,West
2024,G Washington,a_ten,East,West
2024,Ga Southern,sun_belt,East,West
2024,Gardner Webb,big_south,East,West
2024,George Mason,a_ten,East,West
2024,Georgetown,big_east,East,West
2024,Georgia,sec,East,West
2024,Georgia St,sun_belt,East,West
2024,Georgia Tech,acc,East,West
2024,Gonzaga,wcc,East,West
2024,Grambling,swac,East,West
2024,Grand Canyon,wac,East,West
2024,Hampton,caa,East,West
2024,Harvard,ivy,East,West
2024,Hawaii,big_west,East,West
2024,High Point,big_south,East,West
2024,Hofstra,caa,East,West
2024,Holy Cross,patriot,East,West
2024,Houston,big_twelve,East,West
2024,Houston Chr,southland,East,West
2024,Howard,meac,East,West
2024,Idaho,big_sky,East,West
2024,Idaho St,big_sky,East,West
2024,IL Chicago,mvc,East,West
2024,Illinois,big_ten,East,West
2024,Illinois St,mvc,East,West
2024,Incarnate Word,southland,East,West
2024,Indiana,big_ten,East,West
2024,Indiana St,mvc,East,West
2024,Iona,maac,East,West
2024,Iowa,big_ten,East,West
2024,Iowa St,big_twelve,East,West
2024,PFW,horizon,East,West
2024,IUPUI,horizon,East,West
2024,Jackson St,swac,East,West
2024,Jacksonville,a_sun,East,West
2024,Jacksonville St,cusa,East,West
2024,James Madison,sun_belt,East,West
2024,Kansas,big_twelve,East,West
2024,Kansas St,big_twelve,East,West
2024,Kennesaw,a_sun,East,West
2024,Kent,mac,East,West
2024,Kentucky,sec,East,West
2024,La Salle,a_ten,East,West
2024,Lafayette,patriot,East,West
2024,Lamar,southland,East,West
2024,Lehigh,patriot,East,West
2024,Liberty,cusa,East,West
2024,Lipscomb,a_sun,East,West
2024,Long Beach St,big_west,East,West
2024,LIU Brooklyn,nec,East,West
2024,Longwood,big_south,East,West
2024,Louisiana Tech,cusa,East,West
2024,Louisville,acc,East,West
2024,Loy Marymount,wcc,East,West
2024,Loyola MD,patriot,East,West
2024,Loyola-Chicago,a_ten,East,West
2024,LSU,sec,East,West
2024,MA Lowell,aec,East,West
2024,Maine,aec,East,West
2024,Manhattan,maac,East,West
2024,Marist,maac,East,West
2024,Marquette,big_east,East,West
2024,Marshall,sun_belt,East,West
2024,Maryland,big_ten,East,West
2024,Massachusetts,a_ten,East,West
2024,McNeese St,southland,East,West
2024,MD E Shore,meac,East,West
2024,Memphis,aac,East,West
2024,Mercer,southern,East,West
2024,Miami FL,acc,East,West
2024,Miami OH,mac,East,West
2024,Michigan,big_ten,East,West
2024,Michigan St,big_ten,East,West
2024,Minnesota,big_ten,East,West
2024,Mississippi,sec,East,West
2024,Mississippi St,sec,East,West
2024,Missouri,sec,East,West
2024,Missouri KC,summit,East,West
2024,Missouri St,mvc,East,West
2024,Monmouth NJ,caa,East,West
2024,Montana,big_sky,East,West
2024,Montana St,big_sky,East,West
2024,Morehead St,ovc,East,West
2024,Morgan St,meac,East,West
2024,MS Valley St,swac,East,West
2024,Mt St Mary's,maac,East,West
2024,MTSU,cusa,East,West
2024,Murray St,mvc,East,West
2024,N Colorado,big_sky,East,West
2024,N Dakota St,summit,East,West
2024,N Illinois,mac,East,West
2024,N Kentucky,horizon,East,West
2024,Navy,patriot,East,West
2024,NC A&T,caa,East,West
2024,NC Central,meac,East,West
2024,NC State,acc,East,West
2024,NE Omaha,summit,East,West
2024,Nebraska,big_ten,East,West
2024,Nevada,mwc,East,West
2024,New Hampshire,aec,East,West
2024,New Mexico,mwc,East,West
2024,New Mexico St,cusa,East,West
2024,New Orleans,southland,East,West
2024,Niagara,maac,East,West
2024,Nicholls St,southland,East,West
2024,NJIT,aec,East,West
2024,Norfolk St,meac,East,West
2024,North Carolina,acc,East,West
2024,North Dakota,summit,East,West
2024,North Florida,a_sun,East,West
2024,North Texas,aac,East,West
2024,Northeastern,caa,East,West
2024,Northern Arizona,big_sky,East,West
2024,Northern Iowa,mvc,East,West
2024,Northwestern,big_ten,East,West
2024,Northwestern LA,southland,East,West
2024,Notre Dame,acc,East,West
2024,Oakland,horizon,East,West
2024,Ohio,mac,East,West
2024,Ohio St,big_ten,East,West
2024,Oklahoma,big_twelve,East,West
2024,Oklahoma St,big_twelve,East,West
2024,Old Dominion,sun_belt,East,West
2024,Oral Roberts,summit,East,West
2024,Oregon,pac_twelve,East,West
2024,Oregon St,pac_twelve,East,West
2024,Pacific,wcc,East,West
2024,Penn,ivy,East,West
2024,Penn St,big_ten,East,West
2024,Pepperdine,wcc,East,West
2024,Pittsburgh,acc,East,West
2024,Portland,wcc,East,West
2024,Portland St,big_sky,East,West
2024,Prairie View,swac,East,West
2024,Presbyterian,big_south,East,West
2024,Princeton,ivy,East,West
2024,Providence,big_east,East,West
2024,Purdue,big_ten,East,West
2024,Quinnipiac,maac,East,West
2024,Radford,big_south,East,West
2024,Rhode Island,a_ten,East,West
2024,Rice,aac,East,West
2024,Richmond,a_ten,East,West
2024,Rider,maac,East,West
2024,Robert Morris,horizon,East,West
2024,Rutgers,big_ten,East,West
2024,S Carolina St,meac,East,West
2024,S Dakota St,summit,East,West
2024,S Illinois,mvc,East,West
2024,Sacred Heart,nec,East,West
2024,Sam Houston St,cusa,East,West
2024,Samford,southern,East,West
2024,San Diego,wcc,East,West
2024,San Diego St,mwc,East,West
2024,San Francisco,wcc,East,West
2024,San Jose St,mwc,East,West
2024,UC Santa Barbara,big_west,East,West
2024,Santa Clara,wcc,East,West
2024,SC Upstate,big_south,East,West
2024,SE Louisiana,southland,East,West
2024,SE Missouri St,ovc,East,West
2024,Seattle,wac,East,West
2024,Seton Hall,big_east,East,West
2024,SF Austin,wac,East,West
2024,Siena,maac,East,West
2024,SMU,aac,East,West
2024,South Alabama,sun_belt,East,West
2024,South Carolina,sec,East,West
2024,South Dakota,summit,East,West
2024,South Florida,aac,East,West
2024,Southern Miss,sun_belt,East,West
2024,Southern Univ,swac,East,West
2024,Southern Utah,wac,East,West
2024,St Bonaventure,a_ten,East,West
2024,St Francis PA,nec,East,West
2024,St John's,big_east,East,West
2024,St Joseph's PA,a_ten,East,West
2024,St Louis,a_ten,East,West
2024,St Mary's CA,wcc,East,West
2024,St Peter's,maac,East,West
2024,Stanford,pac_twelve,East,West
2024,Stetson,a_sun,East,West
2024,Stony Brook,caa,East,West
2024,Syracuse,acc,East,West
2024,TAM C. Christi,southland,East,West
2024,TCU,big_twelve,East,West
2024,Temple,aac,East,West
2024,Tennessee,sec,East,West
2024,Tennessee St,ovc,East,West
2024,Tennessee Tech,ovc,East,West
2024,Texas,big_twelve,East,West
2024,Texas A&M,sec,East,West
2024,Texas St,sun_belt,East,West
2024,Texas Tech,big_twelve,East,West
2024,TN Martin,ovc,East,West
2024,Toledo,mac,East,West
2024,Towson,caa,East,West
2024,Troy,sun_belt,East,West
2024,Tulane,aac,East,West
2024,Tulsa,aac,East,West
2024,UTRGV,wac,East,West
2024,TX Southern,swac,East,West
2024,UAB,aac,East,West
2024,UC Davis,big_west,East,West
2024,UC Irvine,big_west,East,West
2024,UC Riverside,big_west,East,West
2024,UCF,big_twelve,East,West
2024,UCLA,pac_twelve,East,West
2024,Louisiana,sun_belt,East,West
2024,ULM,sun_belt,East,West
2024,UMBC,aec,East,West
2024,UNC Asheville,big_south,East,West
2024,UNC Greensboro,southern,East,West
2024,UNC Wilmington,caa,East,West
2024,UNLV,mwc,East,West
2024,USC,pac_twelve,East,West
2024,UT Arlington,wac,East,West
2024,UT San Antonio,aac,East,West
2024,Utah,pac_twelve,East,West
2024,Utah St,mwc,East,West
2024,Utah Valley,wac,East,West
2024,UTEP,cusa,East,West
2024,VCU,a_ten,East,West
2024,Valparaiso,mvc,East,West
2024,Vanderbilt,sec,East,West
2024,Vermont,aec,East,West
2024,Villanova,big_east,East,West
2024,Virginia,acc,East,West
2024,Virginia Tech,acc,East,West
2024,VMI,southern,East,West
2024,W Carolina,southern,East,West
2024,W Illinois,ovc,East,West
2024,WKU,cusa,East,West
2024,W Michigan,mac,East,West
2024,Wagner,nec,East,West
2024,Wake Forest,acc,East,West
2024,Washington,pac_twelve,East,West
2024,Washington St,pac_twelve,East,West
2024,Weber St,big_sky,East,West
2024,West Virginia,big_twelve,East,West
2024,WI Green Bay,horizon,East,West
2024,WI Milwaukee,horizon,East,West
2024,Wichita St,aac,East,West
2024,William & Mary,caa,East,West
2024,Winthrop,big_south,East,West
2024,Wisconsin,big_ten,East,West
2024,Wofford,southern,East,West
2024,Wright St,horizon,East,West
2024,Wyoming,mwc,East,West
2024,Xavier,big_east,East,West
2024,Yale,ivy,East,West
2024,Youngstown St,horizon,East,West
2024,Cal Baptist,wac,East,West
2024,North Alabama,a_sun,East,West
2024,Merrimack,nec,East,West
2024,Bellarmine,a_sun,East,West
2024,Utah Tech,wac,East,West
2024,Tarleton St,wac,East,West
2024,UC San Diego,big_west,East,West
2024,St Thomas MN,summit,East,West
2024,Lindenwood,ovc,East,West
2024,Queens NC,a_sun,East,West
2024,Southern Indiana,ovc,East,West
2024,Stonehill,nec,East,West
2024,East Texas A&M,southland,East,West
2024,Le Moyne,nec,East,West
2025,Abilene Chr,wac,East,Midwest
2025,Air Force,mwc,East,Midwest
2025,Akron,mac,East,Midwest
2025,Alabama,sec,East,Midwest
2025,Alabama A&M,swac,East,Midwest
2025,Alabama St,swac,East,Midwest
2025,SUNY Albany,aec,East,Midwest
2025,Alcorn St,swac,East,Midwest
2025,American Univ,patriot,East,Midwest
2025,Appalachian St,sun_belt,East,Midwest
2025,Arizona,big_twelve,East,Midwest
2025,Arizona St,big_twelve,East,Midwest
2025,Ark Little Rock,ovc,East,Midwest
2025,Ark Pine Bluff,swac,East,Midwest
2025,Arkansas,sec,East,Midwest
2025,Arkansas St,sun_belt,East,Midwest
2025,Army,patriot,East,Midwest
2025,Auburn,sec,East,Midwest
2025,Austin Peay,a_sun,East,Midwest
2025,Ball St,mac,East,Midwest
2025,Baylor,big_twelve,East,Midwest
2025,Belmont,mvc,East,Midwest
2025,Bethune-Cookman,swac,East,Midwest
2025,Binghamton,aec,East,Midwest
2025,Boise St,mwc,East,Midwest
2025,Boston College,acc,East,Midwest
2025,Boston Univ,patriot,East,Midwest
2025,Bowling Green,mac,East,Midwest
2025,Bradley,mvc,East,Midwest
2025,Brown,ivy,East,Midwest
2025,Bryant,aec,East,Midwest
2025,Bucknell,patriot,East,Midwest
2025,Buffalo,mac,East,Midwest
2025,Butler,big_east,East,Midwest
2025,BYU,big_twelve,East,Midwest
2025,C Michigan,mac,East,Midwest
2025,Cal Poly,big_west,East,Midwest
2025,California,acc,East,Midwest
2025,Campbell,caa,East,Midwest
2025,Canisius,maac,East,Midwest
2025,Cent Arkansas,a_sun,East,Midwest
2025,Central Conn,nec,East,Midwest
2025,Charleston So,big_south,East,Midwest
2025,Charlotte,aac,East,Midwest
2025,Chattanooga,southern,East,Midwest
2025,Chicago St,nec,East,Midwest
2025,Cincinnati,big_twelve,East,Midwest
2025,Citadel,southern,East,Midwest
2025,Clemson,acc,East,Midwest
2025,Cleveland St,horizon,East,Midwest
2025,Coastal Car,sun_belt,East,Midwest
2025,Col Charleston,caa,East,Midwest
2025,Colgate,patriot,East,Midwest
2025,Colorado,big_twelve,East,Midwest
2025,Colorado St,mwc,East,Midwest
2025,Columbia,ivy,East,Midwest
2025,Connecticut,big_east,East,Midwest
2025,Coppin St,meac,East,Midwest
2025,Cornell,ivy,East,Midwest
2025,Creighton,big_east,East,Midwest
2025,CS Bakersfield,big_west,East,Midwest
2025,CS Fullerton,big_west,East,Midwest
2025,CS Northridge,big_west,East,Midwest
2025,CS Sacramento,big_sky,East,Midwest
2025,Dartmouth,ivy,East,Midwest
2025,Davidson,a_ten,East,Midwest
2025,Dayton,a_ten,East,Midwest
2025,Delaware,caa,East,Midwest
2025,Delaware St,meac,East,Midwest
2025,Denver,summit,East,Midwest
2025,DePaul,big_east,East,Midwest
2025,Detroit,horizon,East,Midwest
2025,Drake,mvc,East,Midwest
2025,Drexel,caa,East,Midwest
2025,Duke,acc,East,Midwest
2025,Duquesne,a_ten,East,Midwest
2025,E Illinois,ovc,East,Midwest
2025,E Kentucky,a_sun,East,Midwest
2025,E Michigan,mac,East,Midwest
2025,E Washington,big_sky,East,Midwest
2025,East Carolina,aac,East,Midwest
2025,SIUE,ovc,East,Midwest
2025,Elon,caa,East,Midwest
2025,ETSU,southern,East,Midwest
2025,Evansville,mvc,East,Midwest
2025,F Dickinson,nec,East,Midwest
2025,Fairfield,maac,East,Midwest
2025,FL Atlantic,aac,East,Midwest
2025,FGCU,a_sun,East,Midwest
2025,Florida,sec,East,Midwest
2025,Florida A&M,swac,East,Midwest
2025,Florida Intl,cusa,East,Midwest
2025,Florida St,acc,East,Midwest
2025,Fordham,a_ten,East,Midwest
2025,Fresno St,mwc,East,Midwest
2025,Furman,southern,East,Midwest
2025,G Washington,a_ten,East,Midwest
2025,Ga Southern,sun_belt,East,Midwest
2025,Gardner Webb,big_south,East,Midwest
2025,George Mason,a_ten,East,Midwest
2025,Georgetown,big_east,East,Midwest
2025,Georgia,sec,East,Midwest
2025,Georgia St,sun_belt,East,Midwest
2025,Georgia Tech,acc,East,Midwest
2025,Gonzaga,wcc,East,Midwest
2025,Grambling,swac,East,Midwest
2025,Grand Canyon,wac,East,Midwest
2025,Hampton,caa,East,Midwest
2025,Harvard,ivy,East,Midwest
2025,Hawaii,big_west,East,Midwest
2025,High Point,big_south,East,Midwest
2025,Hofstra,caa,East,Midwest
2025,Holy Cross,patriot,East,Midwest
2025,Houston,big_twelve,East,Midwest
2025,Houston Chr,southland,East,Midwest
2025,Howard,meac,East,Midwest
2025,Idaho,big_sky,East,Midwest
2025,Idaho St,big_sky,East,Midwest
2025,IL Chicago,mvc,East,Midwest
2025,Illinois,big_ten,East,Midwest
2025,Illinois St,mvc,East,Midwest
2025,Incarnate Word,southland,East,Midwest
2025,Indiana,big_ten,East,Midwest
2025,Indiana St,mvc,East,Midwest
2025,Iona,maac,East,Midwest
2025,Iowa,big_ten,East,Midwest
2025,Iowa St,big_twelve,East,Midwest
2025,PFW,horizon,East,Midwest
2025,IUPUI,horizon,East,Midwest
2025,Jackson St,swac,East,Midwest
